id,archive_by_user,city,created_at,desc,image_count,mileage,platform,price,title,type,year
22764,False,Mashhad,Saturday 10AM,گوشی در حد اک بدون خط و خش  اندروید ۶ کیفیت دوربین فوقالعاده عالی حس گر اثر انگشت فلش دوربین جلو. قیمت مقطوع معاوضه هم ندارم ممنون رنگ گلد,0,NA,mobile,680000,Huawei p9lit,NA,NA
22822,True,Ahvaz,Friday 05AM,"با سلام گوشی تمیز تمیز در حد نو فقط در حد تماس و واتساب  ازش استفاده کردم ۱اونیم هست که خریدمش قیمت خریدم با تمام تشکیلات شد ۴۷۰ ت با اینحال قیمت قابل مذاکره تماس واتساب پیام درخدمتم 
باتشکر از دیوار",0,NA,mobile,420000,j2 گوشی گارانتی ۲سال داره,NA,NA
22931,True,Karaj,Thursday 07PM,"استثنایی ترین آیفون 4s واقعا در حد آک.پشت و رو گلس،یه خال هم روش نیست.آچار نخورده تا بحال و پشتش گلس سه بعدی خورده.باطریشم تو مصرف کم هر 24 ساعت میزنم شارژ.گوشی دوممه و زیاد استفاده نمیشه ازش
16 گیگ دارای جعبه و شارژر و هندزفری اورجینال و گارد
معاوضه با همرده یا بالاتر اندروید
فقط گوشی در حد آک باشه مثل گوشی خودم.
پیشنهادی بود فقط تلگرام
تماس و پیام جواب نمیدم.
قیمت گوشی هم 500",3,NA,mobile,500000,معاوضه آیفون 4S استثنایی,NA,NA
22958,False,Mashhad,Monday 06AM,"گوشى نوکیا لمسى در حد نو و خیلى کم کار
کارتن و لوازم کامل فقط تماس بگيرين",2,NA,mobile,260000,گوشى مبایل نوکیا x7,NA,NA
23152,False,Ahvaz,Thursday 10PM,گوشی تمیزه ١٦گیگ اپل٦ گلد تمیییز در حد اک با وسایل کامل,2,NA,mobile,1550000,Apple6,NA,NA
23307,False,Tehran,Friday 07AM,"این دو گوشی با هم به قیمت$NUMتومان بفروش میرسد.سالم و کاملا تمیز در حد نو هستن
لطفا فقط تماس بگیرید.",2,NA,mobile,3000000,بلک بری priv و p9983,NA,NA
23378,True,Ahvaz,Thursday 06PM,سلام گوشی نوکیا آشا یک هفته کار کرده در حد آک رم خور بلوثوث با کارتون و هنسفری و شارژر مرسی دیوار,2,NA,mobile,120000,گوشی نوکیا آشا,NA,NA
23462,True,Tabriz,Wednesday 01PM,گوشیو دو هفتس خریدم بسیاااااار تمیز یعنی عین اکه اک.اندروید$NUMبا گارد سه بعدی و زیبا. فقط قصد فروش دارم تخفیف خیلی جزئی پای معامله,1,NA,mobile,510000,گلکسی جی ۵ فورجی صفررررر,NA,NA
23590,True,Tehran,Wednesday 05PM,"رنگ مشکی . 3 ماه کار کرده . تمیز و نو
معاوضه با ساسونگ s6 یا ال جی g4 مابقی رو سر میدم",2,NA,mobile,900000,گوشی htc e9 plus,NA,NA
23619,False,Shiraz,Tuesday 05AM,فروش یا تعویض گوشی صفر میباشدپیام فقط از طریق واتساپ جواب داده میشود,1,NA,mobile,980000,ایفون 5صفر ٦٤فروش یا تعویض,NA,NA
23731,False,Tehran,Thursday 02PM,گوشی سالمه از دستم افتاد تاچش شکست الانم نصف تاچش کار میکنه همه ی لوازمارم داره ارسال عکس تلگرام فقط تماس ساعت۱۰_۱۹لطفا.رنگشم سفیده قاب ژله هم داره,0,NA,mobile,90000,y300,NA,NA
23746,True,Tehran,Sunday 05PM,"وسایلش کامل کامل
فقد یه دونه نقطه کوچیک کنار دکمه های کم و زیاد داره ک اصلا هم معلوم نیس
فقد من خطم يه طرفه شده اس ام اس نميتونم جواب بدم با عرض معذرت
اگه ميشه تماس بگيريد يا از طريق تلگرام پيام بديد ممنون ميشم :)",2,NA,web,2000100,iphone 6s 64,NA,NA
23792,True,Karaj,Wednesday 12PM,فروش ، یا معاوضه ، در حد نو ، یک ماه کار کرد.بسیار باریک  ، ، خوش دست،ترجیحا فروش ،,3,NA,mobile,800000,گوشی هواوی پی۸,NA,NA
23825,True,Isfahan,Saturday 05AM,فروش یک دستگاه گوشی سامسونگ گلکسی S5 گلد سالم و بدون ایراد که اصلا باز نشده و تعمییر نرفته ولی بدلیل‌ اینکه چندتا زدگی دارد قیمتش رو پائین زدم,3,NA,web,600000,گوشی سامسونگ S5 گلد,NA,NA
23833,True,Shiraz,Friday 08AM,"گوشی اک و نو هست
یک هفته کارکرده
تعویض با گوشیهای همرده ترجیها گلکسی a$NUMیا سونی z2
یا مدل بالاتر مثل ایفون 5s و a5 2016",1,NA,mobile,670000,گوشی HTC e9 dualsim,NA,NA
23834,True,Tehran,Sunday 07AM,"یک عدد گوشی A9000 گلکسی سامسونگ
فقط از جعبه باز شده کادو هست ولی ب کارم نمیاد
گوشی ۲ سیم کارت
رنگ گلد با جعبه و هدفون و شارژر 
fast sharjer
گوشی بسیار قدرتمند و زیبا
صفحه نمایش ۶ اینچ
با قاب و گلس از روز اول
قیمت مناسب
اورجینال
32 gig
A9 galaxy
معاوضه فقط با نوت ۵ ۲ سیم در حد",2,NA,mobile,1560000,گوشی گلکسی A9 سامسونگ نو نو 32 gig,NA,NA
23894,True,Mashhad,Monday 07PM,"دیمو S 47 اندروید4.2.2.
کاملا سالم 3 تا در پشت داره ابی مشکی سفید گوشیو واسه مامانم خریدم نمیتونه باهاش کار کنه گوشیه ساده دوست داره.خودم$NUMخریدم",1,NA,mobile,70000,گوشی دیمو,NA,NA
24088,True,Kermanshah,Tuesday 03PM,سفید در حد اکبند وسایلش باز نشده..فروش فوری,0,NA,mobile,380000,هانر 4x,NA,NA
24139,True,Tehran,Tuesday 02PM,"گوشی فوق العاده تمیز و سالمه، بدون هیچ مشکلی، با جعبه اصلی ،پک کامل
motorola droid razr i :
۴،۳ اینچ، دوربین ۸ مگاپیکسل، اندروید ۴،۴،۲ کیت کت، باطری ۲۰۰۰ میلی آمپر، حافظه داخلی ۸ گیگ ساپورت مموری تا ۳۲ گیگ ،رم ۱ گیگ، سی پی یو ۲ گیگاهرتز
یکی از خوش دست ترین گوشی موتورولا
معاوضه ندارم. فقط فروش",2,NA,mobile,300000,موتورولا Droid Razr i,NA,NA
24186,True,Isfahan,Wednesday 07PM,سالم و تمیز ''5.5اینچ در حد نو کارتن دارد,0,NA,mobile,250000,HUAWEI G730_u10,NA,NA
24367,False,Karaj,Tuesday 02AM,صحیح و سالم با کاتن,2,NA,web,70000,نوکیا n73,NA,NA
24532,False,Qom,Thursday 12AM,درب پشت خط وخش داردوکمی هم نوار  اما خوده گوشی بسیار سالم وصفحشم بسیار تمیزه به شرط میفروشم.قیمت کاملا مقطوع وتعویض ندارم .,1,NA,mobile,110000,هواوی Y300,NA,NA
24625,True,Isfahan,Wednesday 04AM,هواوی سالم .تمیز.در حد نو ..قیمت مقطوع,2,NA,mobile,230000,هواوی جی 610 سالم و تمیز,NA,NA
24642,True,Mashhad,Sunday 02PM,سلام گوشی هواوی وای تری تواندرود5.1حافظه8دوربین8سلفی5رم2چهارهسته فورجی معاوضه میکنم فروشی300,4,NA,mobile,300000,هواوی وای تری تو معاوضه,NA,NA
24718,True,Isfahan,Thursday 07AM,گوشی عالی خیلی ازش راضیم دلیل فروشمم اینه که میخوام ارتقا بدم گوشی ساخت کره . 4g .یه گاردم داره شارژر . کارتون . اندرویدشم ارتقا دادم به 5 . مشتری باشین تخفیفم میدم,4,NA,mobile,480000,Galaxy s4 4g,NA,NA
24815,True,Tabriz,Wednesday 02PM,"خیلی تمیز یک زدگی کوچیک تو گوشش داره همه چیزش صفر استفاده نشده یک کاور هم میدم روش. 32gb,white
معاوظه با
iphone 4s  سفید
روش ٣٠٠میگیرم
فقط زنگ جواب میدم",2,NA,mobile,680000,گوشی ایفون iphone 5c,NA,NA
24919,True,Karaj,Wednesday 02PM,اس۳ نیو. سالم سالم سخت افزاری. دورش رنگ رفتگی داره. ولی از لحاظ سخت افزاری سالمه . تا حالا تعمیر نرفته.,2,NA,mobile,350000,s3 neo,NA,NA
25088,True,Tehran,Sunday 07AM,گوشی فوق العاده تمیز،گوشی بدون حتی یک خش و خط،مشکی ٦٤ گیگ llA,5,NA,mobile,1900000,گوشی موبایل apple 6s,NA,NA
25251,True,Shiraz,Tuesday 07AM,"۳۲گیگ دوسیم
آک آک یک ماه و نیم کارکرده بدون‌خط و خش
با گارانتی
بک و گلس
قابل معاوضه با همرده و پایین تر",0,NA,mobile,1640000,گلکسی اس۷ دوسیم,NA,NA
25286,False,Ahvaz,Wednesday 04AM,سلام گوشی دارم برا فروش j7 مشکی کمتر از یک ماه کار کرده بدون هیچ عیب و بدون هیچ خشت کاملا اک اک هست و قیمت ان$NUMتومان می باشد به مشتری تخفیف میدم,3,NA,mobile,-1,گوشی j7 مشکی کاملا اک اک هست,NA,NA
25411,False,Tehran,Friday 08AM,"فقط تماس
معاوضه ندارم
گوشی بسیار تمیز دو ماه خریدم حتی ی خش هم نداره بسیار بسیار سالم",2,NA,mobile,1990000,apple 6s 64 gb rose gold,NA,NA
25605,True,Tabriz,Monday 03AM,"iPhone 6. 64gb گلد درحدآکبند!
بدون ضربه و خط و خش
فول برنامه
با کارتن و لوازم کامل
لطفا تماس تلفنی",2,NA,mobile,1590000,iPhone 6. 64gb گلد درحدآکبند!,NA,NA
25622,False,Isfahan,Monday 05PM,"سامسونگ مدلs3
سفید.دوسیم کارت.بدون خط و خش و عیب.لوازم اصلی.حافظه16.دوربین عالی.گوشی با نو هیچ فرقی نمیکنه.اوناییکه این مدل گوشیا داشتن میدونن چیه.بدون تخفیف$NUM",0,NA,mobile,450000,سامسونگ.موبایل,NA,NA
25736,True,Tehran,Wednesday 11PM,فروش به بالاترین پیشنهاد,3,NA,mobile,-1,htc دیزایر ۳۲۰ * توافقی,NA,NA
25795,False,Shiraz,Friday 04PM,کار نکرده،١٢٨ گیگ و عالی,2,NA,mobile,2400000,اپل  6+,NA,NA
25823,False,Isfahan,Monday 09AM,گوشی کاملا سالم 4جی 16 گیگ حافظه 5.7 اینچ .دو سیمکارت . مشکی کلا چهار پنج ماه کار کرده . بدون کوچکترین ایراد. لطفا فقط خریدار واقعی تماس بگیره . یک مموری 16 گیگ و یک گارد و محافظ صفحه هم داره که اگر همه رو با هم بخواین قیمت خیلی خوب میدم .,0,NA,mobile,650000,گوشی موبایل سامسونگ j7 مشکی,NA,NA
25856,True,Mashhad,Friday 07PM,"6s plus 128G Rosegold
پارت نامبر LL/A 
لوازم فول و فابریکی
همراه با شارژر و هندزفری اورجینال آیفون
دقت کنید که اکثر هندزفری و شارژرایی که روی گوشی های کارکرده فروخته میشه اصلی نیست،فرقشونم میتونین با یه سرچ ساده تو گوگل بفهمین
فوق العاده تمیز و کاملا سالمه 
یکی ۲تا خط و خش کوچولو و طبیعی داره
برچسب ضدخش داره
آپدیت شده به آخرین ورژن آی او اس
تاحالا نه جیلبریک شده نه تعمیر شده
خداوکیلی فقط و فقط به دلیل خرید ماشین دارم میفروشمش
تخفیف پای معامله هم داره",5,NA,mobile,2580000,اپل ۶اس پلاس ۱۲۸ گیگ رزگلد,NA,NA
26052,True,Karaj,Monday 06AM,"مشکی
32GB
دو سیمکارت
18 ماه گارانتی
دوهفته کار کرد",2,NA,mobile,2000000,سامسونگ s7 edge,NA,NA
26266,True,Tehran,Wednesday 08AM,"گوشی سالمه هم سخت افزاری هم نرم افزاری
کارتون هم داره
شارژر و هندزفریشو گم کردم
تلگرام و پیام پاسخگو هست",3,NA,mobile,100000,Experia x8,NA,NA
26449,True,Qom,Monday 09AM,"گوش تمییز و بدون تعمییر می باشد فور جی  رنگ سورمه ی، فقط ویبرش نمیزنه
دو سیم 4G
چهار هسته ی   64بیتی
رم800m
حافظه داخلی 4g",2,NA,mobile,270000,سامسونگ j1 ace,NA,NA
26711,True,Ahvaz,Tuesday 04PM,کاملا سالم . یه ترک بالا صفحه داره ولی تاچ و ال سی دیش سالمه و کار میکنه کاملا.ترک روی صفحه نیست.تو عکس معلومه.گوشی هم تمیزه.تخفیف داره.,2,NA,mobile,400000,اپل 4s سی و دو گیگ,NA,NA
26715,True,Tehran,Saturday 02AM,"لطفا فقط تماس بگیرید 
گوشی سالم سالم بدونه ایراد فنی .به شرط میدم. ۲سیم کارت دوربین ۸ .دوربین جلو ۲.حافظه ۸گیگ رم ۱گیگ . بدونه کوچکترین ایرادی
با آک فرقی نداره کلا ۶ماه استفاده شده",2,NA,mobile,430000,گلکسی مگا 5/8 اینچ درحد آک,NA,NA
26867,True,Tabriz,Friday 03PM,سالم بدون هیچ عیب و ایرادی..با تخفیف خیلی کم به خریدار واقعی لوازم جانبی تکمیل.....زنگ بزنید فقط..تو تلگرام هم هستم,3,NA,mobile,320000,گوشی هواوی..جی$NUMدر حد اک,NA,NA
27193,True,Tehran,Thursday 02AM,"گوشی LG nexus 5x
اندروید 7.1.1
بدون خط خش و زدگی
در حد اکبند 
گارانتی 96/10
قاب و گلس
به شرط و ضمانت میدم
گوشی دومم بوده اصلا استفاده نکردم
مرسی از دیوار",3,NA,mobile,900000,گوشی LG Nexus 5X اندروید 7.1.1,NA,NA
27195,False,Tabriz,Wednesday 02PM,باسلام گوشی موبایل نوکیا 1100 ساخت هندوستان کاملا سالم وتضمینی تعمیرنشده,2,NA,web,60000,گوشی موبایل نوکیا 1100,NA,NA
27255,False,Ahvaz,Tuesday 10PM,"سامسونگ j3 ال سی دی شکسته
3 ماه خریداری شده 
گارانتی داره
10 روز هم ازش استفاده نشده",2,NA,mobile,100000,کوشی سامسونگ j3 2016,NA,NA
27309,False,Tehran,Wednesday 09AM,"Iphone 4s 16 gb   بسیار‌ تمیز

با جعبه و کامل

تلگرام",1,NA,mobile,500000,Iphone 4s 16 gb   بسیار‌ تمیز,NA,NA
27361,True,Tehran,Monday 03PM,"سالم فقط چندتا خط داره تو عکس مشخصه  قيمتشم پايين گذاشتم ٦٤گیگ کم کارکرد معاوضه ندارم lla ميباشد رنگ گلد  بدون هيچ ايرادي حتي باتري 
يا علي",4,NA,web,1500000,ایفون$NUMگلد,NA,NA
27370,True,Tabriz,Thursday 05PM,"لوازم تکمیل
بدون ذره ای عیب و ایراد
دورش خط و خش داره
لطفا خریدار واقعی تماس بگیرد",1,NA,mobile,1390000,Iphone 6 plus 16 gig,NA,NA
27418,False,Kermanshah,Wednesday 12PM,سالم دوسیم کارت اک بند باکارتون به مشتری تخفیف داده می‌شود,0,NA,mobile,80000,نوکیا۱۰۷,NA,NA
27436,True,Tehran,Friday 07AM,سلام یه عدد گوشی ایفون که فینگر کار نمیکنه و کمی خط و خش دارد کم کار کرد.  به فروش یا معاوضه میرسد خریدار واقعی فقط تماس بگیرد اپل ایدی داره,2,NA,mobile,700000,5s.16G,NA,NA
27443,True,Tabriz,Monday 08AM,"ارزون زدم که بفروشم
چونه نزنین.خیلی ارزون زدم

گوشی honor 3c lite
دوربین ۸
حافظه داخلی۱۶گیگابایت بقیه مشخصاتشم تو اینترنت بخونین
همچنین کاورشم که سفید رنگه همراهش میدم
مشتری واقعی بزنگه
باتشکر از دیوار",1,NA,mobile,240000,گوشی هونور.حتما بخونید,NA,NA
27507,True,Karaj,Friday 06AM,سلام.پلی استیشن 3 مدل اسلیم.کپی خور.160 گیگ حافظه داخلی.با دو دسته کارتن و کابل سیم شارژر دسته.معاوضه با گوشی همرده و بالاتر,1,NA,mobile,650000,معاوضه با گوشی,NA,NA
27666,True,Qom,Saturday 02PM,"یک دستگاه موبایل w508 به فروش می رسد
همون طور که تو عکس پیداست رو چشام نگه ش داشتم
بسیار تمیز و کم کارکرده
با این قیمت یه گوشی ساده هم بهتون نمی دن!
لطفاً فقط تماس
ممنون از سایت دیوار
",2,NA,mobile,180000,W508 سونی اریکسون مدل,NA,NA
27725,True,Tehran,Thursday 08AM,گوشی نونو با کارتون وکلیه لوازم همه نو یه لک رو گوشی پیدا کنید بهتون رایگان میدم گوشی,0,NA,mobile,1600000,iphone 6,NA,NA
27807,True,Ahvaz,Friday 10AM,این گوشی دو هفته کار کرده مشکی هستش بدون زدگی .,0,NA,mobile,7400000,گوشی موبایل j5سال 2016,NA,NA
27862,False,Ahvaz,Sunday 08AM,"گوشی هاوایی
‌4G 
رنگ مشکی
بدون خط و خش
با کارتن و شارژر و هدفن
قیمت مقطوع
درصورت جواب ندادن ب تماس.پیام بفرستید",1,NA,mobile,450000,پی۸لایت.4G,NA,NA
27911,False,Tabriz,Monday 05AM,نسبت به s3های بازار بسیار تمیز میباشد,2,NA,mobile,350000,s3 1sim,NA,NA
27975,True,Mashhad,Wednesday 09AM,گوشی سالمه سالمه و در حد آک..۴جی..پکه اصلی و ۴۸ ساعت مهلت تست میدم..قیمتشم خیلی پایین زدم که سریع فروش بره..تخفیف میدم خودم پایه معامله یکم..فقط نقد,3,NA,mobile,1000000,Blackberry PASSPORT 4G,NA,NA
28023,True,Tehran,Tuesday 03PM,گوشی ۵ روز کارکرده سفید در حد اک بسیار تمیز,0,NA,mobile,620000,htc مدل e9 one 4g 2sim,NA,NA
28029,True,Shiraz,Saturday 05PM,"64gig
بسیار تمیز و بدون هیچ ضربه و خط و خشی
معاوضه ندارم و فقط تماس جوابگو هستم.یک روز مهلت تست، لطفا مشتری واقعی تماس بگیره!!!!!!",3,NA,mobile,1650000,آیفون6,NA,NA
28106,True,Mashhad,Tuesday 03AM,"گوشی بسیار خوبیه سالم سالم از اول دست خودمه بدون خط و خش 
علت فروش خرید گوشی 4G",1,NA,web,400000,هوآوی G750,NA,NA
28166,True,Kermanshah,Monday 01PM,"فروش یک عدد گوشی سامسونگ سالم دوربین ۵ و ... همراه با کارتن و شارژر و هنذفری ۲۰۰،۰۰۰ تومان با مشتری واقعی هم تخفیف میدم 
لطفا پیام بدهید .",3,NA,mobile,200000,گوشی Samsung Galaxy S advance,NA,NA
28175,True,Tehran,Thursday 06AM,گوشی ١٦ گیگ مشکی به همراه شارژر اطلاعات بیشتر تماس و تلگرام,3,NA,mobile,220000,iphone 4,NA,NA
28391,True,Tehran,Tuesday 09AM,"4G
نوت 3، 
$NUMn9005
32 گیگ،
کاملا سالم،
نه باز شده نه تعمیر،
24 ساعت مهلت تست،
فقط دور فرم خط و خش دارد.",2,NA,mobile,750000,"نوت 3 , 4g  , note 3",NA,NA
28621,True,Kermanshah,Thursday 01PM,"هواوی تری سی لایت...
بدون مشکل.
رنگ مشکی.
۱۶گیگ حافظه داخلی دوربین ۸ 
وسایل کامل..",0,NA,mobile,290000,هواوی 3c lite,NA,NA
28763,True,Qom,Tuesday 01PM,"سامسونگ جی 7 تمیز دوسیم کارت .
کیفیت عالی معاوضه با گوشی دوسیم کارت  .
پیام بدین لطفا ...",0,NA,mobile,720000,سامسونگ j$NUM,NA,NA
28824,True,Tehran,Tuesday 12PM,در حد  بدون خط خش یه کوچولو پایینش داره. تعمیر نشده . باطری سالم همه چیش به شرط 24 ساعت مهلت تستapple 6s 64 gigi پیا م ندید فقط تماس,1,NA,mobile,1950000,apple 6s 64 gigi در حد,NA,NA
28939,False,Isfahan,Saturday 02PM,گوشیه خوبی هست برای اطلاعات بیشترتلگرام پیام بدین$NUMناظرمحترم این آگهی تکراری نیست,2,NA,mobile,390000,گوشی هانر4c,NA,NA
28961,True,Kermanshah,Wednesday 12PM,ایفون ٦اس،١٢٨ گیگ،سیلور،بسیار سالم،بدون کوچکترین خط و خش،در حده اک بند,2,NA,mobile,2200000,iphone 6s 128gig,NA,NA
29141,True,Qom,Thursday 04AM,"سامسونگ J5دوسیم 3g
مشکی تمیز
4ماه کارکرده
با همرده جهت تنوع معاوضه میکنم (سرنمیدم)
لطفا مدل گوشیتونو پیامک کنید",0,NA,mobile,450000,فروش یا معاوضه J5,NA,NA
29175,True,Shiraz,Sunday 06AM,فروش یا معاوضه lg v10 با همرده گوشی اصلی ساخت کره هست حدودا یک ماه پیش به قیمت 1550 خریدم فاکتور داره تمیز تمیز بدون کوچکترین مشکل یا خط و خش با نو هیچ فرقی نداره 32 گیگ جهت فروش یا پیشنهاد پیام بدید واتس اپ تلگرام یا sms با تشکر,3,NA,web,1250000,فروش یا معاوضه lg v10 تمیز و اک و اصلی,NA,NA
29210,True,Karaj,Friday 06PM,گوشی یه مقدار خوردگی داره ١ سال خرید شده فاکتور هست lla کاملا سالم,4,NA,mobile,1000000,5s گوشی,NA,NA
29341,False,Mashhad,Monday 10AM,"سامسونگ 2سیم کارت فورجی همراه با گارانتی اینتر
همراه گارد۳گرمی
لوازم کامل
رنگ گلد 
لطفا فقط تماس پیامک جوابگو نیستم",0,NA,mobile,-1,samsong j2  4g,NA,NA
29363,True,Tehran,Sunday 11PM,سلام این گوشی فوق العادست هم از نظر کیفیت هم از نظر باتری16 گیگ حافظه داره رمم میخوره از هر جهت تضمینش میکنم خیلی تمیز و سالمه مشتری واقعی تماس بگیرد تخفیف جزئی فقط پای معامله یاعلی علیه السلام,3,NA,mobile,630000,گلکسیE7 دوسیم در حد نو عالی عالی,NA,NA
29391,True,Tehran,Monday 11AM,"لومیا640 ایکس ال سفید
بدون خط و خش و ضربه و تعمیر
لوازم جانبی کامل و اورجینال به همراه یک هنسفری آیفون6
همراه دوعدد محافظ
آخرین آپدیت ویندوزفون
تخفیف نداره قیمت خیلی پایین گذاشتم
با آیفون5 هم معاوضه دارم",0,NA,web,480000,Lumia 640 xl Dual آک,NA,NA
29463,True,Mashhad,Thursday 04PM,"سلام
گوشیم خیلی سالم 3 ماهه خریدم مثل اکه حتی برنامه سنگین روش نصب نشده 
انگار داری اک میخری ظاهرشم که توی عکس مشخص یه نقطه نداره
دکمهاش هنوز حالت خشکی گوشی اکو داره یعنی از دکمهاش زیاد استفاده نشده که نرم بشه
گلس درجه یک روش انداختم با یک گارد ۳ گرمی
خلاصه توی نگهداریش حساس بودم
قیمتشم 750
فقط مسیج لطفا
ممنون",4,NA,mobile,-1,فروشa3 2016,NA,NA
29480,True,Mashhad,Wednesday 07PM,سالم وتمیز.     پیام درخدمتم,2,NA,mobile,200000,سونی ال تمیز,NA,NA
29610,True,Isfahan,Friday 06AM,اپل 6s گلد ١٦ بسیار تمیز  واستثنایی آپدیت شده به ios10 گوشی بدون خط وخش کاملا نو با صفر تفاوت ندارد بهترین رنگ اپل ٢ماه استفاده شده هندزفری هنوز باز نشده کاملا سالم به شرط,3,NA,mobile,1800000,آیفون  6s gold بسیار تمیز,NA,NA
29652,False,Tehran,Tuesday 12PM,یک ماه کارکرد,4,NA,mobile,1800000,آیفون 128 اصل بریتانیا,NA,NA
29702,True,Mashhad,Monday 12PM,"گوشی عالی و تمیز
به همراه دو عدد گارد
تمام وسایل تکمیل بجز هندفری
معاوضه نداریم",0,NA,mobile,-1,6s 64 goldبخون ضرر نمیکنی,NA,NA
29783,False,Shiraz,Wednesday 08AM,فروش فوری نو مثل عکس های که گذاشتم کارکرد یک ماه,5,NA,mobile,1200000,گوشی سونی زد٥نو نو,NA,NA
30085,True,Tehran,Thursday 01PM,"لایو دموعه اقا ینی سیم کارت نمیخوره سیو دو گیگه اس سیکس ادج لایو اثر انگشت داره ولی پلاسش نداره میتونید سوال کنید بقیه سنسور ها هم که کار میکنه خط و خش بسیار بسیار کمم و بدون عیب و نقص شارژر و قابم روش تقدیم حضور میکنم معاوضه فقط با j7 2016
**** اندرویدش پنجه با تم اندروید ۶",3,NA,mobile,750000,s6 edge plus,NA,NA
30112,True,Tehran,Monday 06AM,"گوشی یک ماه کارکرده
11 ماه گارانتی
گلس درجه یک
کاور شیشه ای نیلکین اورجینال
بدون حتی یک نقطه روی گوشی",0,NA,mobile,740000,Huawei P9 Lite,NA,NA
30404,True,Tehran,Saturday 08AM,گلد ومشکى ٦ ١٦گیگ بسیار تمیز شماره تلگرام$NUM,2,NA,mobile,-1,دو عدد ٦ بسیار  تمیز,NA,NA
30546,True,Tabriz,Monday 03PM,با سلام تشکر از دیوار گوشی اس3 تمیز آک یک ماه نشده علت تغیر گوشی تخفیف پای معامله ممنون فقط زنگ بزنین اس ندین تشکر,4,NA,mobile,350000,سامسونگ اس3تمیزز1ماه,NA,NA
30586,True,Ahvaz,Saturday 03PM,"گوشی آک بدون یه خال خش
نسخه لایو دمو ک سیم کارت نمیخوره ولی من با جیمیت پلاس ک قیمتش۳۰۰تومنه درستش کردم
معاوضه هم میشه
لطفا پیشنهاداتونو با وات یا پیام بفرستید",2,NA,mobile,950000,سامسونگ S6 edge  لایو دمو,NA,NA
31072,False,Tabriz,Sunday 06PM,سلام گوشی خیلی خوبی هست حافظه داخلی سی دو  گیگ دوربین 8دوربین جلو5 اصل کره مشتری باشید تخفیف میدم ممنون از دیوار,0,NA,mobile,350000,lg p895,NA,NA
31102,False,Tehran,Thursday 03PM,"گوشی رنگش سفیده_حافظه داخلی16_جعبه و گلس و قاب ژله ای داره
تمیزه فقط یخورده کنارش زدگی داره ک جاییه ک با قاب مشخص نمیشه.یه اکانت clash of clans لول117 و royal لول 10 هم هست که اگه کسی با اونا بخواد همش باهم 520.
با experia هم رده یا بالاترم معاوضه دارم(قیمت مقطوع)
تلگ پیام بدین جواب میدم",0,NA,mobile,400000,samsung galaxi s4,NA,NA
31145,True,Mashhad,Tuesday 11AM,گوشی کاملا نو,1,NA,mobile,1100000,بلک بری پاسپورت,NA,NA
31282,False,Mashhad,Tuesday 03AM,سلام هوآوی هونور6فورجی حافظه داخلی 16گیگ دوربین13,0,NA,web,420000,هوآوی هونور6 فورجی,NA,NA
31468,True,Karaj,Thursday 01PM,"گوشی سالم سالم 
باطری اتمی 
با دوربین عالی
گوشی همراه با رم هست
به همراه تمامی لوازم 
شارژر هندسفری کابلusb
معاوضه هم دارم 
به خریدار واقعی تخفیف هم میدم
اطلاعات بیشتر اس ام اس یا تلگرام",3,NA,mobile,100000,گوشی سونیk800,NA,NA
31527,True,Karaj,Saturday 11AM,"۳۲گیگ حافظه ی داخلی با ۴ گیگ رم،مشکی و درحد نو با شارژر و هنذفری



لطفا خریدار واقعی تماس بگیرد",0,NA,mobile,2200000,گوشی موبایل سامسونگ گالکسیs7 edge,NA,NA
31573,True,Isfahan,Wednesday 09AM,گوشی در حد.هجده ماه گارانتی با فاکتور فروش.آپدیت شده به آندروید۶.سه گیگ رم.رنگ بسیار زیبا.دوسیم.اثر انگشت که در حالت استندبای عمل میکنه و و$NUMتعویض با مدل بالاتر هر نوع  برندی. ممنون.,0,NA,mobile,-1,g8 32 gig,NA,NA
31611,True,Tehran,Monday 06AM,کاملا سالم لوازم کامل lla فروشی یا معاوضه فقط با ۶و ۶s در حد فقط پیام و تلگرام,5,NA,mobile,-1,Iphone se 16فروش یا معاوضه,NA,NA
31652,False,Tehran,Wednesday 08AM,"iphone 7 gold 32 
آکبند",1,NA,mobile,3300000,آیفون ٧ گلد ٣٢,NA,NA
31667,True,Kermanshah,Wednesday 11AM,یک دستگاه گوشی ایفون فایو اس گری ال ال ای واقعا گوشیم سالمه بغلاش چندتا خش داره ولی همه چیزش واقعا تضمینی وسالم فقط خریدار واقعی پیام بده ممنونم,0,NA,web,950000,ایفون فایو اس گری ١٦,NA,NA
31689,True,Kermanshah,Wednesday 02PM,"۳۲ گیگ حافظه داخلی  اندروید  شیش  چهار هسته ای صفحه نمایش اچ دی دوربین پشت هشت مگا دوربین جلو دو مگا nfc هم داره دوتا گارد هم روشه پشت گوشی پلمپ یعنی تعمیری نیست موقع خرید هم میتونید تست کنید خریدار زنگ
 بزنه یا پیام بده معاوضه هم میکنم با گوشی مدل پایینتر یا بالاتر از هر برندی (تشکر از دیوار)",0,NA,mobile,500000,Galaxy S3,NA,NA
